model,dim,n_ref,seed,auc_cos,auc_svd,auc_full,auc_logreg,best_k_svd
all-MiniLM-L6-v2,384,75,22,0.7710416666666666,0.8232583333333333,0.8151444444444444,0.8681222222222222,40
all-MiniLM-L6-v2,384,75,23,0.7395333333333332,0.7819777777777779,0.7751722222222223,0.8346472222222222,40
all-MiniLM-L6-v2,384,75,24,0.7661097222222222,0.8237125000000001,0.8245291666666666,0.8523152777777777,30
all-MiniLM-L6-v2,384,75,25,0.7669000000000001,0.7996694444444445,0.7660555555555556,0.8599305555555554,10
all-MiniLM-L6-v2,384,75,26,0.7709111111111111,0.8182944444444444,0.771711111111111,0.8626250000000001,30
all-MiniLM-L6-v2,384,75,27,0.7672819444444444,0.7933625,0.7588708333333334,0.8355402777777776,20
all-MiniLM-L6-v2,384,75,28,0.7630763888888888,0.8164958333333333,0.8013152777777777,0.8536874999999999,40
all-MiniLM-L6-v2,384,75,29,0.7799458333333333,0.8160736111111111,0.7794708333333333,0.8544402777777778,30
all-MiniLM-L6-v2,384,75,30,0.7693041666666667,0.7959263888888889,0.7745319444444444,0.8494152777777778,10
all-MiniLM-L6-v2,384,75,31,0.7700319444444444,0.7872402777777777,0.8045319444444444,0.8574541666666666,10
all-MiniLM-L6-v2,384,75,32,0.7918986111111112,0.815051388888889,0.8036486111111111,0.8629458333333333,40
all-MiniLM-L6-v2,384,75,33,0.7753152777777779,0.8159958333333333,0.8039319444444445,0.8558541666666666,30
all-MiniLM-L6-v2,384,75,34,0.7575291666666667,0.8054458333333332,0.8175208333333333,0.8530819444444444,40
all-MiniLM-L6-v2,384,75,35,0.7699041666666667,0.8063847222222222,0.8106374999999999,0.8737652777777777,40
all-MiniLM-L6-v2,384,75,36,0.7844541666666668,0.8033708333333333,0.8184625000000001,0.8546763888888889,40
all-MiniLM-L6-v2,384,75,37,0.7763388888888889,0.82165,0.7990416666666668,0.8625027777777778,40
all-MiniLM-L6-v2,384,75,38,0.7423055555555557,0.7799888888888888,0.7916944444444445,0.8505333333333334,10
all-MiniLM-L6-v2,384,75,39,0.7940111111111112,0.8024222222222221,0.808475,0.8611722222222222,30
all-MiniLM-L6-v2,384,75,40,0.7756652777777778,0.8102319444444444,0.8161625,0.8631097222222223,10
all-MiniLM-L6-v2,384,75,41,0.7703236111111111,0.7728041666666666,0.7662347222222223,0.8494041666666667,5
all-MiniLM-L6-v2,384,75,42,0.7746083333333332,0.8010555555555556,0.7925194444444446,0.8646416666666668,40
all-MiniLM-L6-v2,384,75,43,0.7764736111111111,0.807473611111111,0.8072319444444445,0.8583208333333332,40
all-MiniLM-L6-v2,384,75,44,0.7652986111111111,0.8153930555555555,0.8151986111111111,0.8737847222222221,40
all-MiniLM-L6-v2,384,75,45,0.772301388888889,0.8134986111111111,0.7871541666666667,0.861876388888889,40
all-MiniLM-L6-v2,384,75,46,0.7729305555555556,0.8111194444444444,0.8063111111111111,0.8636694444444444,40
all-MiniLM-L6-v2,384,75,47,0.7890541666666666,0.8277013888888889,0.821740277777778,0.8617319444444446,40
all-MiniLM-L6-v2,384,75,48,0.7557444444444443,0.8085833333333333,0.8176333333333332,0.8602944444444445,40
all-MiniLM-L6-v2,384,75,49,0.752311111111111,0.7900305555555556,0.7950805555555556,0.8668694444444444,40
all-MiniLM-L6-v2,384,75,50,0.7601416666666667,0.7874666666666665,0.7803861111111111,0.8431583333333333,30
all-MiniLM-L6-v2,384,75,51,0.7697291666666667,0.8185597222222223,0.7943374999999999,0.8645652777777777,40
all-MiniLM-L6-v2,384,75,52,0.7641944444444445,0.8012722222222222,0.7822722222222221,0.8608861111111111,30
all-MiniLM-L6-v2,384,75,53,0.760788888888889,0.804925,0.8018277777777778,0.8467194444444444,40
all-MiniLM-L6-v2,384,75,54,0.7692194444444445,0.7950166666666666,0.7913722222222223,0.8474222222222223,20
all-MiniLM-L6-v2,384,75,55,0.7762319444444444,0.7981569444444444,0.7914680555555557,0.8635208333333333,40
all-MiniLM-L6-v2,384,75,56,0.7485847222222222,0.7993458333333334,0.7916819444444444,0.8546736111111112,40
all-MiniLM-L6-v2,384,75,57,0.7606444444444445,0.8044,0.7954611111111111,0.8611222222222222,40
all-MiniLM-L6-v2,384,75,58,0.7745847222222222,0.8032513888888888,0.8012680555555556,0.8605430555555557,30
all-MiniLM-L6-v2,384,75,59,0.7686694444444444,0.8100638888888889,0.8065888888888889,0.8586027777777777,40
all-MiniLM-L6-v2,384,75,60,0.7724541666666667,0.8057680555555556,0.790201388888889,0.8652208333333333,40
all-MiniLM-L6-v2,384,75,61,0.7617819444444444,0.8184180555555556,0.7788430555555557,0.8458347222222222,30
all-MiniLM-L6-v2,384,75,62,0.7763861111111111,0.812525,0.7905083333333331,0.8612305555555554,40
all-MiniLM-L6-v2,384,75,63,0.7558708333333333,0.7973708333333335,0.7691430555555556,0.8494097222222223,20
all-MiniLM-L6-v2,384,75,64,0.7720708333333334,0.8156958333333333,0.8055208333333334,0.8603597222222222,40
all-MiniLM-L6-v2,384,75,65,0.7504583333333333,0.7984277777777777,0.8017388888888888,0.8496527777777778,30
all-MiniLM-L6-v2,384,75,66,0.7767416666666667,0.8127388888888889,0.8139888888888889,0.8656972222222222,40
all-MiniLM-L6-v2,384,75,67,0.7767152777777777,0.7877402777777778,0.7720236111111111,0.8645458333333335,10
all-MiniLM-L6-v2,384,75,68,0.7457944444444444,0.8032666666666667,0.7973444444444445,0.8542527777777779,10
all-MiniLM-L6-v2,384,75,69,0.7645291666666666,0.8287125000000001,0.7899875000000001,0.8653624999999999,40
all-MiniLM-L6-v2,384,75,70,0.7727736111111112,0.8061875000000001,0.7566902777777778,0.8614569444444444,40
all-MiniLM-L6-v2,384,75,71,0.751475,0.8090361111111111,0.7861138888888889,0.8453194444444445,30
all-MiniLM-L6-v2,384,75,72,0.7561194444444445,0.8247333333333333,0.8199833333333334,0.856763888888889,40
all-MiniLM-L6-v2,384,75,73,0.7462013888888889,0.7997902777777779,0.8143541666666667,0.8621708333333333,40
all-MiniLM-L6-v2,384,75,74,0.7756861111111111,0.8186305555555555,0.8110138888888889,0.8675555555555555,30
all-MiniLM-L6-v2,384,75,75,0.7644513888888889,0.8110152777777777,0.8094791666666666,0.8603902777777779,40
all-MiniLM-L6-v2,384,75,76,0.7749152777777778,0.8311041666666666,0.8346791666666666,0.8672986111111111,40
all-MiniLM-L6-v2,384,75,77,0.7773222222222221,0.8115666666666668,0.7937694444444444,0.8704500000000001,40
all-MiniLM-L6-v2,384,75,78,0.7780625000000001,0.8239986111111111,0.8235625,0.8674375000000001,30
all-MiniLM-L6-v2,384,75,79,0.7825958333333334,0.8189819444444445,0.8061652777777777,0.8477875,40
all-MiniLM-L6-v2,384,75,80,0.7667736111111111,0.8021430555555555,0.7799541666666667,0.8577902777777776,10
all-MiniLM-L6-v2,384,75,81,0.7619194444444444,0.7891694444444445,0.769075,0.8543249999999999,40
all-MiniLM-L6-v2,384,75,82,0.7740277777777778,0.7855000000000001,0.7992888888888889,0.8612222222222222,40
all-MiniLM-L6-v2,384,75,83,0.7782486111111111,0.8000513888888888,0.7932541666666667,0.870876388888889,40
all-MiniLM-L6-v2,384,75,84,0.756575,0.7937416666666666,0.7868694444444444,0.8577972222222221,30
all-MiniLM-L6-v2,384,75,85,0.7678,0.7826888888888888,0.7745055555555556,0.8592194444444443,20
all-MiniLM-L6-v2,384,75,86,0.7547583333333333,0.8066527777777779,0.8214472222222222,0.8837333333333334,30
all-MiniLM-L6-v2,384,75,87,0.7679736111111112,0.8107138888888888,0.7986249999999999,0.8455611111111112,40
all-MiniLM-L6-v2,384,75,88,0.7827541666666666,0.7966930555555556,0.828298611111111,0.8509625,5
all-MiniLM-L6-v2,384,75,89,0.7768527777777777,0.793075,0.7767888888888889,0.8581166666666666,10
all-MiniLM-L6-v2,384,75,90,0.7552861111111111,0.791525,0.7723416666666667,0.839438888888889,40
all-MiniLM-L6-v2,384,75,91,0.7535055555555555,0.7934916666666667,0.7766277777777777,0.8639666666666667,40
all-MiniLM-L6-v2,384,75,92,0.7910152777777778,0.8179347222222222,0.8016541666666667,0.8640625,40
all-MiniLM-L6-v2,384,75,93,0.7627763888888889,0.8196291666666666,0.8059013888888888,0.8576263888888889,40
all-MiniLM-L6-v2,384,75,94,0.7750013888888889,0.7737791666666667,0.8017291666666668,0.8514902777777777,10
all-MiniLM-L6-v2,384,75,95,0.7630361111111111,0.8083777777777778,0.8119638888888888,0.8635194444444444,20
all-MiniLM-L6-v2,384,75,96,0.7622375,0.7970930555555557,0.7829319444444445,0.8616347222222221,10
all-MiniLM-L6-v2,384,75,97,0.7629444444444444,0.8099777777777779,0.777511111111111,0.8500055555555555,30
all-MiniLM-L6-v2,384,75,98,0.7546263888888888,0.8186930555555555,0.8266986111111112,0.8778458333333333,20
all-MiniLM-L6-v2,384,75,99,0.7726083333333333,0.8085611111111111,0.7777277777777778,0.8650527777777778,40
all-MiniLM-L6-v2,384,100,0,0.7829958333333333,0.8198152777777777,0.8131986111111111,0.8731375,30
all-MiniLM-L6-v2,384,100,1,0.7770819444444446,0.8238680555555556,0.8232013888888889,0.8555902777777777,40
all-MiniLM-L6-v2,384,100,2,0.7619027777777778,0.8207722222222222,0.8196972222222223,0.8649305555555555,40
all-MiniLM-L6-v2,384,100,3,0.7726138888888889,0.8071527777777778,0.8106527777777778,0.8591888888888888,40
all-MiniLM-L6-v2,384,100,4,0.7658222222222222,0.8069638888888889,0.8073888888888889,0.864513888888889,40
all-MiniLM-L6-v2,384,100,5,0.7670277777777778,0.8112666666666667,0.8169083333333333,0.8776666666666666,30
all-MiniLM-L6-v2,384,100,6,0.7616277777777778,0.8074083333333334,0.8186083333333334,0.862463888888889,40
all-MiniLM-L6-v2,384,100,7,0.7455263888888888,0.8080041666666666,0.7850847222222223,0.8457402777777778,40
all-MiniLM-L6-v2,384,100,8,0.7685791666666667,0.7942791666666666,0.8090319444444445,0.8644874999999999,20
all-MiniLM-L6-v2,384,100,9,0.767313888888889,0.8047111111111112,0.7951250000000001,0.8594444444444446,40
all-MiniLM-L6-v2,384,100,10,0.7860916666666666,0.8081694444444445,0.8210138888888889,0.864463888888889,20
all-MiniLM-L6-v2,384,100,11,0.7614527777777778,0.8139027777777778,0.8172166666666667,0.8831138888888889,40
all-MiniLM-L6-v2,384,100,12,0.7775055555555556,0.8277749999999999,0.8149805555555556,0.8477222222222223,40
all-MiniLM-L6-v2,384,100,13,0.7689777777777778,0.8047166666666666,0.8150472222222223,0.8680305555555555,30
all-MiniLM-L6-v2,384,100,14,0.7673291666666666,0.8081069444444444,0.8006319444444445,0.8627958333333334,40
all-MiniLM-L6-v2,384,100,15,0.7557847222222223,0.8031819444444445,0.8194930555555555,0.8563875,40
all-MiniLM-L6-v2,384,100,16,0.7887972222222223,0.8274333333333334,0.82885,0.8734333333333334,20
all-MiniLM-L6-v2,384,100,17,0.7500083333333334,0.8163722222222222,0.8091194444444445,0.8622888888888888,20
all-MiniLM-L6-v2,384,100,18,0.7729416666666666,0.8217,0.8091583333333334,0.8662972222222223,30
all-MiniLM-L6-v2,384,100,19,0.7681333333333332,0.8067194444444444,0.8021111111111111,0.852325,30
all-MiniLM-L6-v2,384,100,20,0.7710069444444445,0.8212402777777777,0.8077958333333334,0.8570680555555555,40
all-MiniLM-L6-v2,384,100,21,0.7731416666666666,0.8183,0.8186333333333333,0.8518083333333333,30
all-MiniLM-L6-v2,384,100,22,0.7701416666666666,0.8253138888888889,0.8255055555555555,0.8701722222222222,40
all-MiniLM-L6-v2,384,100,23,0.737163888888889,0.7850416666666666,0.7633333333333332,0.8354166666666666,20
all-MiniLM-L6-v2,384,100,24,0.7669208333333333,0.8164680555555556,0.8228986111111112,0.8544319444444445,20
all-MiniLM-L6-v2,384,100,25,0.7728611111111111,0.808088888888889,0.8082944444444444,0.869675,20
all-MiniLM-L6-v2,384,100,26,0.7729888888888888,0.82265,0.8088722222222222,0.8632027777777777,40
all-MiniLM-L6-v2,384,100,27,0.7725680555555555,0.7927708333333333,0.7752902777777778,0.8446736111111111,10
all-MiniLM-L6-v2,384,100,28,0.7659541666666667,0.8106986111111112,0.7948847222222222,0.8587680555555557,40
all-MiniLM-L6-v2,384,100,29,0.7736958333333334,0.8233541666666667,0.7881930555555556,0.8577958333333332,40
all-MiniLM-L6-v2,384,100,30,0.7764569444444445,0.8098430555555556,0.8271625,0.8579125,20
all-MiniLM-L6-v2,384,100,31,0.7693708333333333,0.8031166666666667,0.8118347222222222,0.8639847222222223,20
all-MiniLM-L6-v2,384,100,32,0.7884902777777778,0.8183319444444443,0.8074180555555555,0.8680680555555556,30
all-MiniLM-L6-v2,384,100,33,0.7716402777777778,0.8161541666666666,0.8073375,0.8588791666666666,40
all-MiniLM-L6-v2,384,100,34,0.7612708333333333,0.8113625,0.8147347222222222,0.8562458333333334,40
all-MiniLM-L6-v2,384,100,35,0.772501388888889,0.8097597222222223,0.8126458333333333,0.8744402777777779,40
all-MiniLM-L6-v2,384,100,36,0.7821430555555555,0.8129930555555557,0.829323611111111,0.8581097222222223,40
all-MiniLM-L6-v2,384,100,37,0.7737555555555555,0.8228361111111111,0.8228555555555556,0.8678388888888888,40
all-MiniLM-L6-v2,384,100,38,0.7506805555555556,0.7947972222222222,0.7886555555555557,0.8537333333333332,20
all-MiniLM-L6-v2,384,100,39,0.7931611111111112,0.8066472222222222,0.8047083333333332,0.8647416666666667,40
all-MiniLM-L6-v2,384,100,40,0.7750152777777778,0.8232930555555555,0.8308763888888888,0.8690541666666667,40
all-MiniLM-L6-v2,384,100,41,0.7801902777777778,0.8107569444444445,0.8195541666666667,0.8574763888888888,40
all-MiniLM-L6-v2,384,100,42,0.7687527777777778,0.8040472222222221,0.8016527777777778,0.8656638888888889,40
all-MiniLM-L6-v2,384,100,43,0.7847763888888889,0.8162902777777777,0.8188208333333333,0.8673402777777779,40
all-MiniLM-L6-v2,384,100,44,0.7658347222222222,0.8173541666666667,0.8230875000000001,0.8718875,40
all-MiniLM-L6-v2,384,100,45,0.7743930555555555,0.8062486111111111,0.7997319444444445,0.8608902777777777,30
all-MiniLM-L6-v2,384,100,46,0.7728250000000001,0.8184444444444445,0.8059805555555556,0.8706527777777777,40
all-MiniLM-L6-v2,384,100,47,0.7887041666666667,0.8246375,0.8203069444444445,0.8638625000000001,40
all-MiniLM-L6-v2,384,100,48,0.7598944444444443,0.8144277777777778,0.8179944444444445,0.8544777777777777,40
all-MiniLM-L6-v2,384,100,49,0.761588888888889,0.802,0.8194777777777779,0.8768916666666666,20
all-MiniLM-L6-v2,384,100,50,0.7574027777777779,0.8000305555555556,0.7973999999999999,0.8507888888888886,40
all-MiniLM-L6-v2,384,100,51,0.7757708333333333,0.8184847222222221,0.8210958333333336,0.8721625000000001,30
all-MiniLM-L6-v2,384,100,52,0.7601388888888889,0.8083055555555556,0.7880722222222222,0.8620805555555556,40
all-MiniLM-L6-v2,384,100,53,0.7701555555555556,0.8089777777777778,0.8090111111111111,0.8553916666666667,40
all-MiniLM-L6-v2,384,100,54,0.7744361111111111,0.8073777777777779,0.8139888888888889,0.854675,40
all-MiniLM-L6-v2,384,100,55,0.7707847222222223,0.7931930555555556,0.7967680555555554,0.8603375000000001,40
all-MiniLM-L6-v2,384,100,56,0.7510402777777777,0.8077319444444445,0.8047319444444445,0.8566680555555555,40
all-MiniLM-L6-v2,384,100,57,0.7713805555555555,0.819663888888889,0.8168805555555555,0.8738527777777778,40
all-MiniLM-L6-v2,384,100,58,0.7692958333333333,0.8164847222222222,0.808948611111111,0.8603430555555555,40
all-MiniLM-L6-v2,384,100,59,0.7672555555555556,0.8166694444444443,0.8141305555555556,0.8628555555555555,40
all-MiniLM-L6-v2,384,100,60,0.7731041666666667,0.8132125000000001,0.7860208333333334,0.8734430555555557,20
all-MiniLM-L6-v2,384,100,61,0.7612625000000001,0.8093125,0.7905541666666666,0.8474930555555557,20
all-MiniLM-L6-v2,384,100,62,0.772988888888889,0.8163166666666668,0.8109555555555557,0.8634583333333333,40
all-MiniLM-L6-v2,384,100,63,0.7537597222222222,0.7983513888888889,0.7945263888888889,0.8559458333333333,30
all-MiniLM-L6-v2,384,100,64,0.7725208333333333,0.8162430555555557,0.8117263888888889,0.8537375,40
all-MiniLM-L6-v2,384,100,65,0.7514527777777777,0.8003055555555556,0.804188888888889,0.8582194444444444,30
all-MiniLM-L6-v2,384,100,66,0.7739722222222222,0.8163,0.817811111111111,0.8675194444444444,40
all-MiniLM-L6-v2,384,100,67,0.7761986111111112,0.7831458333333332,0.7775124999999998,0.8705430555555557,5
all-MiniLM-L6-v2,384,100,68,0.7649027777777777,0.8220472222222223,0.8006972222222223,0.8646555555555555,40
all-MiniLM-L6-v2,384,100,69,0.7694624999999999,0.8337458333333334,0.7983458333333333,0.8651875,30
all-MiniLM-L6-v2,384,100,70,0.7686458333333333,0.8066430555555555,0.8015347222222222,0.8629097222222222,40
all-MiniLM-L6-v2,384,100,71,0.7486777777777778,0.8126194444444446,0.7737472222222223,0.8499694444444446,30
all-MiniLM-L6-v2,384,100,72,0.7593638888888887,0.8294111111111111,0.8339416666666667,0.8598777777777777,40
all-MiniLM-L6-v2,384,100,73,0.7569569444444445,0.8148263888888888,0.8253319444444445,0.8665958333333332,40
all-MiniLM-L6-v2,384,100,74,0.7691555555555556,0.8343666666666666,0.8154916666666666,0.8771722222222222,30
all-MiniLM-L6-v2,384,100,75,0.7682069444444445,0.8132347222222223,0.7936291666666667,0.8641736111111111,30
all-MiniLM-L6-v2,384,100,76,0.7762569444444445,0.8368736111111112,0.8429763888888889,0.8713541666666667,40
all-MiniLM-L6-v2,384,100,77,0.7723249999999999,0.8155222222222223,0.7952472222222222,0.8727305555555557,40
all-MiniLM-L6-v2,384,100,78,0.777051388888889,0.8301902777777778,0.8270625,0.8638375,30
all-MiniLM-L6-v2,384,100,79,0.7757986111111111,0.8233041666666667,0.8187736111111111,0.8506347222222223,40
all-MiniLM-L6-v2,384,100,80,0.7697708333333334,0.8073875,0.8101819444444445,0.8604263888888889,40
all-MiniLM-L6-v2,384,100,81,0.7671000000000001,0.792111111111111,0.7871555555555556,0.864013888888889,30
all-MiniLM-L6-v2,384,100,82,0.7755416666666667,0.8015777777777777,0.822338888888889,0.8675666666666666,30
all-MiniLM-L6-v2,384,100,83,0.7682180555555556,0.7955874999999999,0.7702125,0.8705597222222222,40
all-MiniLM-L6-v2,384,100,84,0.7588166666666667,0.8045,0.7952999999999999,0.8580999999999999,40
all-MiniLM-L6-v2,384,100,85,0.7681555555555556,0.8162416666666665,0.7909138888888889,0.8668777777777776,30
all-MiniLM-L6-v2,384,100,86,0.7611944444444445,0.8087805555555556,0.7988444444444445,0.8859333333333334,30
all-MiniLM-L6-v2,384,100,87,0.7633972222222222,0.8108333333333333,0.811761111111111,0.8534305555555556,40
all-MiniLM-L6-v2,384,100,88,0.7783930555555556,0.8314291666666667,0.8334652777777778,0.8592041666666667,40
all-MiniLM-L6-v2,384,100,89,0.7823138888888889,0.7989944444444445,0.7948833333333334,0.8616944444444444,30
all-MiniLM-L6-v2,384,100,90,0.7595944444444446,0.7944083333333333,0.7786472222222223,0.8449138888888889,40
all-MiniLM-L6-v2,384,100,91,0.7601972222222222,0.7988138888888888,0.7711694444444445,0.8685000000000002,40
all-MiniLM-L6-v2,384,100,92,0.7882152777777778,0.8281791666666666,0.8187125,0.8660291666666666,40
all-MiniLM-L6-v2,384,100,93,0.7676430555555556,0.8295180555555555,0.8364375000000002,0.8658708333333335,30
all-MiniLM-L6-v2,384,100,94,0.7741263888888889,0.8046791666666666,0.8052930555555555,0.858823611111111,20
all-MiniLM-L6-v2,384,100,95,0.7542944444444444,0.8089361111111112,0.8054333333333332,0.8601777777777778,10
all-MiniLM-L6-v2,384,100,96,0.7644402777777778,0.8103791666666668,0.7906958333333334,0.8733986111111111,40
all-MiniLM-L6-v2,384,100,97,0.7583666666666666,0.8151722222222223,0.7948944444444446,0.8531583333333332,40
all-MiniLM-L6-v2,384,100,98,0.7635847222222222,0.8157680555555555,0.8382847222222221,0.8795874999999999,10
all-MiniLM-L6-v2,384,100,99,0.772361111111111,0.7890472222222222,0.7886333333333333,0.8671055555555556,10
all-MiniLM-L6-v2,384,150,0,0.7780569444444445,0.8202847222222223,0.8346402777777777,0.8744180555555556,30
all-MiniLM-L6-v2,384,150,1,0.7774486111111112,0.826626388888889,0.8333124999999999,0.8624013888888888,40
all-MiniLM-L6-v2,384,150,2,0.7658,0.8229833333333333,0.8094361111111112,0.8627833333333333,40
all-MiniLM-L6-v2,384,150,3,0.7696805555555556,0.7991722222222222,0.8159611111111111,0.8610388888888889,40
all-MiniLM-L6-v2,384,150,4,0.7614222222222222,0.7999222222222222,0.8009722222222222,0.8669805555555555,40
all-MiniLM-L6-v2,384,150,5,0.7699333333333334,0.8212833333333334,0.8245222222222222,0.8802833333333333,40
all-MiniLM-L6-v2,384,150,6,0.7665138888888889,0.8153027777777778,0.8209972222222223,0.8626416666666666,40
all-MiniLM-L6-v2,384,150,7,0.7598763888888889,0.8258763888888889,0.8262125,0.8644347222222221,30
all-MiniLM-L6-v2,384,150,8,0.7672125,0.8065430555555556,0.8263069444444444,0.8617097222222223,30
all-MiniLM-L6-v2,384,150,9,0.7683305555555555,0.8217249999999999,0.8152888888888888,0.8653305555555555,40
all-MiniLM-L6-v2,384,150,10,0.780963888888889,0.8271111111111111,0.8268416666666667,0.8684777777777777,40
all-MiniLM-L6-v2,384,150,11,0.7678499999999999,0.8086555555555556,0.817875,0.8857166666666667,40
all-MiniLM-L6-v2,384,150,12,0.7721250000000002,0.8242888888888888,0.8124861111111112,0.847563888888889,40
all-MiniLM-L6-v2,384,150,13,0.7708805555555556,0.8124083333333334,0.8358083333333333,0.8708805555555557,40
all-MiniLM-L6-v2,384,150,14,0.7639680555555555,0.8149041666666667,0.8155125,0.8667208333333334,40
all-MiniLM-L6-v2,384,150,15,0.7529597222222222,0.8026486111111111,0.8220652777777777,0.8602152777777778,40
all-MiniLM-L6-v2,384,150,16,0.7846194444444445,0.8308194444444444,0.8336305555555554,0.8739666666666667,20
all-MiniLM-L6-v2,384,150,17,0.7562722222222221,0.8167,0.8247500000000001,0.8606555555555555,30
all-MiniLM-L6-v2,384,150,18,0.7631166666666666,0.8357777777777778,0.8310861111111111,0.8752305555555555,40
all-MiniLM-L6-v2,384,150,19,0.7677,0.8190194444444444,0.8034305555555555,0.863538888888889,40
all-MiniLM-L6-v2,384,150,20,0.7752986111111111,0.8152263888888889,0.8196569444444445,0.8649347222222221,20
all-MiniLM-L6-v2,384,150,21,0.7748388888888889,0.8180888888888889,0.8363333333333334,0.8608666666666667,40
all-MiniLM-L6-v2,384,150,22,0.7677027777777777,0.8277222222222222,0.8502944444444445,0.8755805555555556,40
all-MiniLM-L6-v2,384,150,23,0.7392805555555555,0.7956361111111112,0.8079944444444443,0.8468416666666666,20
all-MiniLM-L6-v2,384,150,24,0.7669763888888887,0.8222375000000001,0.8323513888888889,0.8581375,30
all-MiniLM-L6-v2,384,150,25,0.7783277777777778,0.8152833333333332,0.8284833333333333,0.8764611111111111,20
all-MiniLM-L6-v2,384,150,26,0.7726361111111111,0.8302444444444445,0.8387916666666666,0.8690916666666667,40
all-MiniLM-L6-v2,384,150,27,0.7720041666666667,0.8165041666666667,0.8288375000000001,0.8576680555555556,40
all-MiniLM-L6-v2,384,150,28,0.7723180555555555,0.8206680555555554,0.8346180555555556,0.8615263888888889,40
all-MiniLM-L6-v2,384,150,29,0.7743319444444443,0.8245291666666666,0.7982736111111112,0.8670486111111111,40
all-MiniLM-L6-v2,384,150,30,0.7709374999999999,0.8211958333333333,0.8412375,0.8600402777777778,40
all-MiniLM-L6-v2,384,150,31,0.7635347222222222,0.8108597222222222,0.8198819444444443,0.8671902777777778,40
all-MiniLM-L6-v2,384,150,32,0.7852902777777777,0.8172819444444444,0.8398680555555555,0.8754013888888889,30
all-MiniLM-L6-v2,384,150,33,0.7717847222222223,0.8190541666666667,0.8140569444444445,0.8615347222222223,40
all-MiniLM-L6-v2,384,150,34,0.7640930555555555,0.8180180555555556,0.8332375000000001,0.8607069444444445,40
all-MiniLM-L6-v2,384,150,35,0.7774152777777779,0.8163319444444446,0.8245125,0.8782041666666667,40
all-MiniLM-L6-v2,384,150,36,0.7778541666666667,0.8207625,0.8237791666666667,0.8623541666666668,40
all-MiniLM-L6-v2,384,150,37,0.7814916666666666,0.8282666666666667,0.8347222222222221,0.8769416666666666,40
all-MiniLM-L6-v2,384,150,38,0.7557583333333332,0.8112083333333333,0.8100333333333333,0.8674888888888889,40
all-MiniLM-L6-v2,384,150,39,0.793036111111111,0.81925,0.8209277777777777,0.8696805555555555,40
all-MiniLM-L6-v2,384,150,40,0.7662625000000001,0.8243347222222223,0.8309013888888889,0.8718736111111112,40
all-MiniLM-L6-v2,384,150,41,0.7778541666666666,0.7769347222222223,0.8204125000000001,0.8645375,5
all-MiniLM-L6-v2,384,150,42,0.7705888888888889,0.824213888888889,0.8266888888888889,0.8677388888888888,40
all-MiniLM-L6-v2,384,150,43,0.7844125,0.8264402777777778,0.8316902777777777,0.8698180555555556,40
all-MiniLM-L6-v2,384,150,44,0.7690652777777778,0.8217680555555557,0.8378069444444445,0.8802263888888889,40
all-MiniLM-L6-v2,384,150,45,0.7694013888888889,0.8134347222222221,0.8217041666666667,0.8662624999999999,40
all-MiniLM-L6-v2,384,150,46,0.7684833333333333,0.8190861111111112,0.8036944444444444,0.865586111111111,40
all-MiniLM-L6-v2,384,150,47,0.7809152777777777,0.8276402777777777,0.8200708333333333,0.8655347222222222,40
all-MiniLM-L6-v2,384,150,48,0.7619583333333333,0.8256,0.8312416666666668,0.8583999999999999,40
all-MiniLM-L6-v2,384,150,49,0.7630138888888889,0.8094944444444444,0.8356416666666667,0.8799833333333333,40
all-MiniLM-L6-v2,384,150,50,0.7550527777777778,0.8075027777777778,0.8093416666666666,0.8612444444444444,40
all-MiniLM-L6-v2,384,150,51,0.7757958333333334,0.8355319444444443,0.8412319444444444,0.8765236111111111,30
all-MiniLM-L6-v2,384,150,52,0.773175,0.8234777777777778,0.8261222222222222,0.8688638888888889,30
all-MiniLM-L6-v2,384,150,53,0.7750055555555555,0.8163527777777778,0.8228055555555555,0.8677527777777778,40
all-MiniLM-L6-v2,384,150,54,0.7708527777777778,0.8229666666666666,0.8369416666666667,0.8631861111111111,40
all-MiniLM-L6-v2,384,150,55,0.7687874999999998,0.8057486111111111,0.8106180555555554,0.8632263888888887,40
all-MiniLM-L6-v2,384,150,56,0.7500791666666666,0.8141152777777777,0.813726388888889,0.8613902777777778,40
all-MiniLM-L6-v2,384,150,57,0.7680388888888889,0.822013888888889,0.8336833333333333,0.8783305555555555,40
all-MiniLM-L6-v2,384,150,58,0.7719486111111111,0.8183819444444445,0.8272902777777777,0.8711430555555555,40
all-MiniLM-L6-v2,384,150,59,0.7645722222222222,0.813088888888889,0.8278055555555555,0.8604249999999999,40
all-MiniLM-L6-v2,384,150,60,0.7692708333333333,0.8185652777777777,0.8098347222222223,0.8807680555555554,20
all-MiniLM-L6-v2,384,150,61,0.7608625,0.8257375000000001,0.8251541666666666,0.8602902777777778,40
all-MiniLM-L6-v2,384,150,62,0.7737388888888889,0.8113944444444445,0.817563888888889,0.8720249999999999,40
all-MiniLM-L6-v2,384,150,63,0.7542375,0.8136430555555556,0.8289736111111111,0.8578208333333334,40
all-MiniLM-L6-v2,384,150,64,0.7690819444444443,0.8277347222222222,0.8351625,0.8579569444444445,40
all-MiniLM-L6-v2,384,150,65,0.7554027777777779,0.808025,0.8029611111111111,0.8664333333333334,20
all-MiniLM-L6-v2,384,150,66,0.7686694444444444,0.8085833333333333,0.8334638888888888,0.8752138888888888,40
