seed,n_ref_mal,n_ref_safe,n_test_attack,n_test_safe,obfuscation,method,roc_auc,pr_auc,dataset,model,dim
0,200,200,184,4498,rot13,B1b_SigmaT_wh,0.32628269569083845,0.02648560623234749,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,rot13,B1w_SigmaW_wh,0.31628429060258667,0.026163523854440675,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,rot13,C1_logreg_raw,0.409365515108164,0.03039186506888219,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8681032149554393,0.3850820198150303,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9000268235157655,0.48667077822979554,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9398355790979566,0.6175653275281962,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9540194192588011,0.6607258151668562,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9616169988593966,0.6933647168738394,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,zero_width,C1_logreg_raw,0.9624289539312157,0.6822974067543369,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.8954450770390705,0.1846484489835758,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8777343070350108,0.1447389665625551,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7209774392483616,0.06941843858531126,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.7059079397606666,0.07274422178368462,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.7315111063854466,0.07973673712951902,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,homoglyph,C1_logreg_raw,0.7601929359908752,0.08256281599317448,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,clean,A1_naive_cosine_raw,0.884611759815957,0.44148421164206825,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.910953177257525,0.514135854455095,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9435099174512344,0.5979966011943157,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,clean,B1b_SigmaT_wh,0.9557991957778337,0.6653531916711966,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,clean,B1w_SigmaW_wh,0.9660066309664198,0.6879867968557151,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,clean,C1_logreg_raw,0.9646872039747133,0.6526281515187385,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,base64,A1_naive_cosine_raw,0.8340917219247201,0.11698897487322689,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.713382276180718,0.0666146440950179,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,base64,B1_discriminant_mean_raw,0.44590349334003515,0.036317573170902326,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,base64,B1b_SigmaT_wh,0.8216731590851973,0.1352428359267359,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,base64,B1w_SigmaW_wh,0.8279513116940862,0.13262879135001832,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,base64,C1_logreg_raw,0.5409203607400391,0.04351621510579247,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.6529629110522551,0.05098938546485061,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.5862569354495718,0.04309851013829377,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.24634982697624064,0.024931617776125545,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.5494060162004369,0.03912765144413659,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.6019438591064628,0.04414256264698006,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,leetspeak,C1_logreg_raw,0.3614903725327199,0.028538853847568928,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8374821176561564,0.10613386666124536,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.7542869294565699,0.07090096169862999,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.4270545363156572,0.03180740468689514,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,rot13,B1b_SigmaT_wh,0.4035114640323235,0.02990079513964932,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,rot13,B1w_SigmaW_wh,0.45607468053434375,0.032678051651450615,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,rot13,C1_logreg_raw,0.4617390337734645,0.03349159637313078,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.884611759815957,0.44148421164206825,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.910953177257525,0.5141418887267089,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9435099174512344,0.5979966011943157,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9557991957778337,0.6653412470940345,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9660066309664198,0.6879867968557151,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,zero_width,C1_logreg_raw,0.9646872039747133,0.6526281515187385,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.8940924227192762,0.1951249530123119,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8327819610648212,0.10540321604086242,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7404256964447967,0.0748358702179779,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.7319279583196396,0.07116236190642963,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.7815792526146887,0.08992331461978997,ToxicChat,bge-base-en-v1.5,768
1,200,200,184,4498,homoglyph,C1_logreg_raw,0.7460489686237362,0.07725937963787517,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,clean,A1_naive_cosine_raw,0.8905805962070099,0.4375004997907861,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9251865563438821,0.5775399023961529,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9567428518955283,0.6530952768391326,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,clean,B1b_SigmaT_wh,0.9528063197169755,0.6932333931689993,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,clean,B1w_SigmaW_wh,0.9621196377133798,0.7063164364893274,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,clean,C1_logreg_raw,0.9705400467840779,0.6996057326045586,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,base64,A1_naive_cosine_raw,0.8530699634620218,0.13042315214362907,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.783548726970441,0.08543287292117803,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,base64,B1_discriminant_mean_raw,0.4491899781545421,0.03672745887882692,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,base64,B1b_SigmaT_wh,0.6900216521352485,0.06125302384674712,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,base64,B1w_SigmaW_wh,0.7107011328706478,0.06497995170340061,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,base64,C1_logreg_raw,0.5572065845689872,0.045166149604613064,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.686557552148781,0.05588797382147999,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.7543026369207569,0.07119452471333221,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.24432598062907182,0.0247286915396584,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.49840871305121115,0.03536657391499822,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.5465605486496414,0.039138008112391674,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,leetspeak,C1_logreg_raw,0.4018090165677499,0.03019936854543179,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8534469426025092,0.12119306299592039,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.8543688499236375,0.12113789925478788,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.466328029849015,0.03350328135730414,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,rot13,B1b_SigmaT_wh,0.70906514006225,0.06225024869339855,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,rot13,B1w_SigmaW_wh,0.7489270593693815,0.07216208819124252,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,rot13,C1_logreg_raw,0.5646301737970498,0.040618675296049504,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8905805962070099,0.4375004997907861,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9251865563438821,0.5775399023961529,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9567428518955283,0.6530952768391326,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9528063197169755,0.6932333931689993,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9621196377133798,0.7063164364893274,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,zero_width,C1_logreg_raw,0.9705400467840779,0.6996057326045586,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.8981080963520018,0.20732380402457315,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8931807856631934,0.17885427602116521,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7595827614205347,0.08322787176947853,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.797814729251648,0.10793593220186781,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.8282449204477352,0.12885200651990714,ToxicChat,bge-base-en-v1.5,768
2,200,200,184,4498,homoglyph,C1_logreg_raw,0.7890777543642585,0.0984507999134249,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,clean,A1_naive_cosine_raw,0.8711154232799118,0.4218141732843092,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9033616389893093,0.4774659994479343,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9469474355752315,0.6336107002394661,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,clean,B1b_SigmaT_wh,0.9578508322539487,0.6589547693594134,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,clean,B1w_SigmaW_wh,0.9640528640748546,0.6776644591168248,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,clean,C1_logreg_raw,0.9652720049490594,0.68802152888304,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,base64,A1_naive_cosine_raw,0.8382493668683666,0.12008427446345418,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.743108048021343,0.07391715560606897,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,base64,B1_discriminant_mean_raw,0.47500821621203626,0.037872766985363626,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,base64,B1b_SigmaT_wh,0.7542990121213292,0.07527495408327516,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,base64,B1w_SigmaW_wh,0.7504035610029579,0.0749037468235984,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,base64,C1_logreg_raw,0.5773302627254626,0.04687517549002837,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.6735904363291897,0.053924793675604654,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.6210731339532546,0.046731265355685836,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.2774663135306513,0.025807695953425414,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.738631420728053,0.07080660096269889,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.7308550176890212,0.0675917252420993,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,leetspeak,C1_logreg_raw,0.43888346511493037,0.032145509364924156,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8520683105534828,0.11642447134910668,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.7876326676590562,0.08135204697206626,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.4738579465269588,0.034065582863515576,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,rot13,B1b_SigmaT_wh,0.6188517360372726,0.04648974331625215,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,rot13,B1w_SigmaW_wh,0.6304541148723104,0.047964834886814606,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,rot13,C1_logreg_raw,0.5463636012140661,0.03927815590440084,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8711154232799118,0.4218141732843092,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9033616389893093,0.4774659994479343,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9469474355752315,0.6336107002394661,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9578508322539487,0.6589547693594134,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9640528640748546,0.6776644591168248,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,zero_width,C1_logreg_raw,0.9652720049490594,0.68802152888304,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.895159926150753,0.20717163439280997,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8639008641521835,0.13507183627938424,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7629344926247414,0.08745778293376055,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.8374954085873914,0.16511618574000828,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.8353132793318769,0.15253122783699605,ToxicChat,bge-base-en-v1.5,768
3,200,200,184,4498,homoglyph,C1_logreg_raw,0.7971924720165486,0.10693877146270124,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,clean,A1_naive_cosine_raw,0.884425686778665,0.42146251360321246,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9231911042588976,0.5307278041465054,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9492866394726158,0.6139161234205749,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,clean,B1b_SigmaT_wh,0.9416407292129836,0.6579479724355535,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,clean,B1w_SigmaW_wh,0.9542405320238947,0.6828545821919101,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,clean,C1_logreg_raw,0.9707708256809789,0.6829360464042064,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,base64,A1_naive_cosine_raw,0.8397621164962206,0.1235934088982006,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.7826811916407292,0.08942795608841136,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,base64,B1_discriminant_mean_raw,0.44083239894059195,0.036041007334698054,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,base64,B1b_SigmaT_wh,0.5283543893904538,0.041137676019487715,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,base64,B1w_SigmaW_wh,0.5234693680283025,0.04077407464604066,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,base64,C1_logreg_raw,0.5033795213331529,0.04053814228051138,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.6597002049219944,0.05159666280608788,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.6604970566628647,0.05178632476059446,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.24874461113151738,0.02484106181729219,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.5115280704467686,0.03663014719366897,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.48979135654493783,0.03506664430199588,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,leetspeak,C1_logreg_raw,0.3499284706246254,0.02784898555502143,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8409921317687087,0.10784245548096419,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.8380228169041313,0.10639177266712592,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.4267428035648694,0.031372058013790505,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,rot13,B1b_SigmaT_wh,0.2692875577551376,0.02461691908883675,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,rot13,B1w_SigmaW_wh,0.2556244804454153,0.02428776156786483,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,rot13,C1_logreg_raw,0.44635417673555394,0.03230670715240042,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.884425686778665,0.42146251360321246,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9231911042588976,0.5307278041465054,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.9492866394726158,0.6139161234205749,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9416407292129836,0.6579479724355535,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9542405320238947,0.6828545821919101,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,zero_width,C1_logreg_raw,0.9707708256809789,0.6829360464042064,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.8925500705627621,0.18799688014005891,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8763979643126414,0.1494315023590756,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7233069770139385,0.0715211191814628,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.5604664875210239,0.04276354487997254,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.541677943820442,0.04110211621679315,ToxicChat,bge-base-en-v1.5,768
4,200,200,184,4498,homoglyph,C1_logreg_raw,0.7042707386857928,0.06746624218644548,ToxicChat,bge-base-en-v1.5,768
0,200,200,184,4498,clean,A1_naive_cosine_raw,0.8721962176426238,0.43758927516408436,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9127353703095096,0.5199304492193831,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,clean,B1_discriminant_mean_raw,0.945382730488913,0.6358523682203561,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,clean,B1b_SigmaT_wh,0.9536533145165967,0.6598657673190096,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,clean,B1w_SigmaW_wh,0.9632711156649331,0.6922178736518425,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,clean,C1_logreg_raw,0.9646400815821525,0.7136932290930132,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,base64,A1_naive_cosine_raw,0.6848671873489668,0.07161144583416702,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.5629482668625669,0.04689276367881897,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,base64,B1_discriminant_mean_raw,0.4609597018964951,0.03845437385483702,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,base64,B1b_SigmaT_wh,0.6228190790109613,0.050798502011827805,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,base64,B1w_SigmaW_wh,0.566448614843312,0.044640912190373284,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,base64,C1_logreg_raw,0.46159041699692616,0.037696269072701384,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,leetspeak,A1_naive_cosine_raw,0.7596323003460476,0.07193270781997332,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,leetspeak,A2_rsfi_svd_raw_k20,0.6590102847642432,0.051583019201271486,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,leetspeak,B1_discriminant_mean_raw,0.42731068880855255,0.031942941903980955,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,leetspeak,B1b_SigmaT_wh,0.3858103601600711,0.028960926924601567,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,leetspeak,B1w_SigmaW_wh,0.351708247143658,0.02754077732016638,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,leetspeak,C1_logreg_raw,0.4318936435517235,0.03166361366024643,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,rot13,A1_naive_cosine_raw,0.8417195081872136,0.10753495404589784,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,rot13,A2_rsfi_svd_raw_k20,0.7715675565952017,0.07618595800416438,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,rot13,B1_discriminant_mean_raw,0.46825038181220635,0.03374362451688574,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,rot13,B1b_SigmaT_wh,0.5210757921395015,0.03699821586771455,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,rot13,B1w_SigmaW_wh,0.4761560693641619,0.03384641376697846,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,rot13,C1_logreg_raw,0.4774622054246332,0.03415219064766806,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,zero_width,A1_naive_cosine_raw,0.8721956135093859,0.43758927516408436,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,zero_width,A2_rsfi_svd_raw_k20,0.9127353703095096,0.5199304492193831,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,zero_width,B1_discriminant_mean_raw,0.945382730488913,0.6358523682203561,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,zero_width,B1b_SigmaT_wh,0.9536533145165967,0.6598657673190096,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,zero_width,B1w_SigmaW_wh,0.9632711156649331,0.6922178736518425,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,zero_width,C1_logreg_raw,0.9646400815821525,0.7136932290930132,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,homoglyph,A1_naive_cosine_raw,0.8870729986274092,0.16156211826458997,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,homoglyph,A2_rsfi_svd_raw_k20,0.8369402101417055,0.10909888719291518,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,homoglyph,B1_discriminant_mean_raw,0.7773334042183,0.08531104637252888,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,homoglyph,B1b_SigmaT_wh,0.7168536257660411,0.07903202251535506,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,homoglyph,B1w_SigmaW_wh,0.7182056759525974,0.0785244637147277,ToxicChat,bge-large-en-v1.5,1024
0,200,200,184,4498,homoglyph,C1_logreg_raw,0.7944629980474414,0.09777331888588255,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,clean,A1_naive_cosine_raw,0.8815222224370253,0.4569553248968935,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,clean,A2_rsfi_svd_raw_k20,0.9147199479962109,0.5276944605296322,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,clean,B1_discriminant_mean_raw,0.9513467338140622,0.6019726153202376,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,clean,B1b_SigmaT_wh,0.9561568426547065,0.6647709045774942,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,clean,B1w_SigmaW_wh,0.963985201152203,0.6828241865931635,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,clean,C1_logreg_raw,0.9731994412975815,0.6873915402011136,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,base64,A1_naive_cosine_raw,0.6999366868366617,0.07329243502395322,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,base64,A2_rsfi_svd_raw_k20,0.5589319890966032,0.046810669458659804,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,base64,B1_discriminant_mean_raw,0.6049427764997004,0.05097458685155513,ToxicChat,bge-large-en-v1.5,1024
1,200,200,184,4498,base64,B1b_SigmaT_wh,0.7290824907688442,0.07021536769374036,ToxicChat,bge-large-en-v1.5,1024
